,MIR1244.4,MIR5692C2,MIR5572,MIR5587,MIR635,MIR186,MIR6772,MIR4263,MIR5195,MIR4489,MIR1244.3,MIR4664,MIR3189,MIR429,MIR647,MIR4538,MIR573,MIR4537,MIR3682,MIR4539,MIR6739,MIR3162,MIR3124,MIR5581,MIR6503,MIR582,MIR4671,MIR5087,MIR3178,MIR6512,MIR4442,MIR200A,MIR570,MIR4477B,MIR3135B,MIR3972,MIR4292,MIR559,MIR4645,MIR25,MIR2909,MIR4526,MIR708,MIR589,MIR3929,MIR3193,MIR3186,MIR145,MIR219A1,MIR126,MIR548I2,MIR4635,MIR4728,MIR100,MIR6071,MIR4652,MIR3685,MIR320B2,MIR4685,MIR6797,MIR3662,MIR6514,MIR4257,MIR3197,MIR5010,MIR221,MIR3153,MIR378J,MIR6835,MIR3942,MIR3616,MIR93,MIR4653,MIR5684,MIR4782,MIR4457,MIR320E,MIR193A,MIR3909,MIR4768,MIR548AT,MIR590,MIR7111,MIR4648,MIR4260,MIR23B,MIR1276,MIR3671,MIR5089,MIR567,MIR3149,MIR6129,MIR200B,AL513534.1,MIR4483,MIR6812,MIR6753,MIR5188,MIR6819,MIR659
TCGA-73-4658-01A-01R-1755-07,0.0794223826714801,0,0,0,0.0666666666666667,0,0.0091743119266055,0.0621468926553672,0,0,0.0487106017191977,0.0367647058823529,0.0245398773006135,0,0.0174672489082969,0,0.0298507462686567,0,0.037037037037037,0,0.03125,0,0.0769230769230769,0.05,0,0,0,0,0.111111111111111,0.333333333333333,0.08,0,0.0088809946714032,0.0163934426229508,0.111111111111111,0,0.0196078431372549,0.0350877192982456,0.0344827586206897,0.0283687943262411,0,0,0,0.0571428571428571,0,0,0.08,0,0,0,0,0.0130718954248366,0,0,0.0208333333333333,0,0.0476190476190476,0,0,0.142857142857143,0.111111111111111,0,0,0,0,0.0704225352112676,0.103448275862069,0.0810810810810811,0.0333333333333333,0,0,0.0555555555555556,0.0891089108910891,0,0,0,0.315789473684211,0,0,0.0186915887850467,0,0.0327868852459016,0.16,0,0.0526315789473684,0,0.25,0.0588235294117647,0,0,0,0,0,0.0253164556962025,0,0.1,0,0,0.125,0
TCGA-44-6778-01A-11R-1858-07,0.106498194945848,0,0.0022779043280182,0.0869565217391304,0.138888888888889,0.178217821782178,0.0458715596330275,0.0338983050847458,0.208333333333333,0.19047619047619,0.0659025787965616,0.0404411764705882,0.0061349693251533,0.0354609929078014,0.0218340611353712,0.0289855072463768,0.0746268656716418,0.109375,0.0987654320987654,0.110294117647059,0.0625,0,0.115384615384615,0.2,0.2,0,0,0,0.111111111111111,0.166666666666667,0.24,0,0.044404973357016,0.0327868852459016,0,0,0.215686274509804,0.105263157894737,0.0689655172413793,0.170212765957447,1,0,0,0.0857142857142857,0,0,0.04,0.25,0,0.037037037037037,0,0.0588235294117647,0,0,0.0208333333333333,0,0.0952380952380952,0.0476190476190476,0,0.107142857142857,0.111111111111111,0.142857142857143,0.166666666666667,0,0.08,0.0140845070422535,0.172413793103448,0.189189189189189,0.133333333333333,0.166666666666667,0,0.111111111111111,0.0297029702970297,0.2,0,0,0.157894736842105,0,0.142857142857143,0,0.125,0.262295081967213,0.12,0,0,0.0434782608695652,0.25,0.411764705882353,0,0,0,0.333333333333333,0.0645161290322581,0.215189873417722,0,0.1,0.0769230769230769,0,0.0625,0.0833333333333333
TCGA-44-7670-01A-11R-2066-07,0.259927797833935,0,0,0.130434782608696,0.261111111111111,0.0495049504950495,0,0.0508474576271186,0.645833333333333,0,0.0773638968481375,0.110294117647059,0.0122699386503067,0.0638297872340425,0.0829694323144105,0.0144927536231884,0.134328358208955,0.03125,0.283950617283951,0.0441176470588235,0.03125,0,0.307692307692308,0.05,0.05,0,0.333333333333333,0.166666666666667,0,0.166666666666667,0.32,0,0.0621669626998224,0.245901639344262,0,0,0.431372549019608,0.245614035087719,0,0.0638297872340425,0,0,0,0.485714285714286,0,0,0,0.0384615384615385,0.0487804878048781,0.0074074074074074,0,0.0065359477124183,0,0,0,0,0.0476190476190476,0.19047619047619,0.0769230769230769,0.107142857142857,0.111111111111111,0,0,0,0.08,0.0704225352112676,0.103448275862069,0.027027027027027,0.133333333333333,0.25,0,0,0.099009900990099,0,0,0,0.157894736842105,0,0,0.0280373831775701,0,0.131147540983607,0.16,0,0,0,0.5,0.176470588235294,0,0.0666666666666667,0.230769230769231,0,0,0.0506329113924051,0.0909090909090909,0.1,0,0.12,0.125,0.166666666666667
TCGA-55-8512-01A-11R-2403-07,0.0379061371841155,0.0833333333333333,0,0.608695652173913,0.161111111111111,0.396039603960396,0.348623853211009,0.0451977401129944,0,0.0952380952380952,0.0401146131805158,0.183823529411765,0.156441717791411,0.872340425531915,0.296943231441048,0.0869565217391304,0.253731343283582,0.078125,0.172839506172839,0.0294117647058824,0.1875,0,0.692307692307692,0.175,0.05,0,0,0,0.555555555555556,0.166666666666667,0.08,1,0.0461811722912966,0.0491803278688525,0,0,0.156862745098039,0.157894736842105,0,0.141843971631206,0,0.5,0.333333333333333,0.2,0,0,0.32,0.384615384615385,0.170731707317073,0.237037037037037,1,0.0522875816993464,0.111111111111111,0,0.125,0,0.219047619047619,0.0952380952380952,0,0.142857142857143,0.555555555555556,0,0,0,0.2,0.23943661971831,0,0.0810810810810811,0.166666666666667,0.25,0.133333333333333,0.388888888888889,0.0594059405940594,0.6,0.125,0,0.315789473684211,0,0.142857142857143,0,0.125,0.459016393442623,0.2,0,0.0526315789473684,0.231884057971014,0.5,0.235294117647059,0,0.133333333333333,0,1,1,0.354430379746835,0.515151515151515,0,0.282051282051282,0,0.25,0.111111111111111
TCGA-78-8660-01A-11R-2403-07,0.122743682310469,0.125,0,0.217391304347826,0.0722222222222222,0.0891089108910891,0.0917431192660551,0.0395480225988701,0.0833333333333333,0.0476190476190476,0.0515759312320917,0.139705882352941,0.0122699386503067,0.0709219858156028,0.104803493449782,0.0289855072463768,0.0149253731343284,0.0625,0.0864197530864197,0.0294117647058824,0,0.333333333333333,0.0384615384615385,0.05,0.25,0,0,0.0833333333333333,0.555555555555556,0.166666666666667,0.16,0.0555555555555556,0.0337477797513321,0.0819672131147541,0,0,0.127450980392157,0.245614035087719,0,0.106382978723404,0,0,0,0.257142857142857,0,0.142857142857143,0,0.0769230769230769,0.219512195121951,0.0518518518518519,0,0.0588235294117647,0.0740740740740741,0,0,0,0.142857142857143,0.0476190476190476,0.230769230769231,0.428571428571429,0.222222222222222,0,0.111111111111111,0.0909090909090909,0.08,0.0422535211267606,0.0344827586206897,0.0810810810810811,0.0333333333333333,0.333333333333333,0,0,0.168316831683168,0.6,0,0.25,0,0,0,0.0093457943925233,0,0.0327868852459016,0.12,0,0.105263157894737,0,0.5,0.117647058823529,0,0.0666666666666667,0,0,0.0645161290322581,0.0886075949367089,0,0.1,0.102564102564103,0.2,0.0625,0.138888888888889
TCGA-50-5946-01A-11R-1755-07,0.216606498194946,0.0416666666666667,0.0022779043280182,0.391304347826087,0.127777777777778,0.376237623762376,0.119266055045872,0.141242937853107,0.625,0.142857142857143,0.134670487106017,0.0735294117647059,0.0214723926380368,0.0851063829787234,0.253275109170306,0.0579710144927536,0.447761194029851,0.03125,0.395061728395062,0.0147058823529412,0.0625,0,0.423076923076923,0.275,0.05,0,0,0.0833333333333333,0.444444444444444,0.333333333333333,0.24,0.0138888888888889,0.177619893428064,0.114754098360656,0,0,0.696078431372549,0.929824561403509,0.0689655172413793,0.191489361702128,0,0,0,0.514285714285714,0,0,0.16,0.0384615384615385,0.0487804878048781,0.0222222222222222,0,0.0261437908496732,0.666666666666667,0,0.0208333333333333,0.03125,0.638095238095238,0.523809523809524,0.230769230769231,0.214285714285714,0.222222222222222,0.428571428571429,0,0,0.4,0.0563380281690141,0.448275862068966,1,0.166666666666667,0.333333333333333,0,0.222222222222222,0.564356435643564,0,0.5,0,0.526315789473684,0.125,0.142857142857143,0.168224299065421,0,0.19672131147541,0.44,0.555555555555556,0.0526315789473684,0,1,0,0,0.0666666666666667,0.153846153846154,0,0.0645161290322581,0.670886075949367,0.303030303030303,0.2,0.256410256410256,0,0.375,0.0555555555555556
TCGA-38-4631-01A-01R-1755-07,0.117328519855596,0.0416666666666667,0.0045558086560364,0,0.0555555555555556,0.0594059405940594,0.0091743119266055,0.0338983050847458,0,0,0.0859598853868195,0.0073529411764705,0.0030674846625766,0,0.0349344978165939,0,0.0298507462686567,0.015625,0.123456790123457,0,0,0,0.0769230769230769,0.05,0,0,0,0,0,0,0.04,0,0.0390763765541741,0.0983606557377049,0,0,0.0784313725490196,0.228070175438596,0,0.290780141843972,0,0,0,0.0285714285714286,0,0,0,0.0192307692307692,0,0,0,0,0,0,0,0,0.0857142857142857,0,0,0.0714285714285714,0.111111111111111,0.285714285714286,0,0,0.08,0,0,0.027027027027027,0.0333333333333333,0.0833333333333333,0.0666666666666667,0.0555555555555556,0.0891089108910891,0,0,0,0.210526315789474,0.125,0,0.0186915887850467,0,0.0327868852459016,0.04,0,0,0,0,0,0,0,0,0,0,0.0126582278481013,0,0,0,0,0,0
TCGA-64-5778-01A-01R-1628-07,0.299638989169675,0,0.0022779043280182,0.0434782608695652,0.05,0.0594059405940594,0.0091743119266055,0.0112994350282486,0.229166666666667,0.19047619047619,0.146131805157593,0.0220588235294118,0.0061349693251533,0,0.0829694323144105,0.072463768115942,0.0597014925373134,0.03125,0.506172839506173,0.0367647058823529,0.03125,0,0.0769230769230769,0.025,0,0,0,0.166666666666667,0.222222222222222,0.166666666666667,0,0,0.0124333925399645,0.114754098360656,0,0,0.0784313725490196,0.0350877192982456,0,0.113475177304965,0,0,0,0,0,0,0.04,0.0192307692307692,0.0975609756097561,0.0074074074074074,0,0.0130718954248366,0.037037037037037,0,0,0,0.0857142857142857,0.0952380952380952,0.0769230769230769,0,0,0.142857142857143,0,0,0.04,0,0,0.0540540540540541,0.0666666666666667,0.166666666666667,0,0.166666666666667,0.0198019801980198,0,0,0,0.315789473684211,0.125,0,0.0093457943925233,0,0.0327868852459016,0.12,0.111111111111111,0,0.0434782608695652,0,0.117647058823529,0,0,0.153846153846154,0,0.032258064516129,0.0506329113924051,0,0.2,0.102564102564103,0,0,0.0555555555555556
TCGA-50-5066-01A-01R-1628-07,0.142599277978339,0,0,0,0.0388888888888889,0.0792079207920792,0,0.0451977401129944,0.0625,0,0.0458452722063037,0.0110294117647059,0,0.0070921985815602,0.0087336244541484,0.0144927536231884,0,0,0.037037037037037,0.0147058823529412,0.03125,0,0,0.05,0,0,0,0.0833333333333333,0,0.166666666666667,0,0,0.0071047957371225,0.0163934426229508,0,0,0.0098039215686274,0.0701754385964912,0,0.141843971631206,0,0,0,0.0857142857142857,0.1,0,0,0.0384615384615385,0.024390243902439,0,0,0.0065359477124183,0,0,0,0,0.0666666666666667,0,0,0.0357142857142857,0.111111111111111,0,0,0,0,0.0140845070422535,0.0344827586206897,0,0,0.0833333333333333,0,0.111111111111111,0.0396039603960396,0,0,0.25,0,0,0,0,0,0,0.16,0,0,0,0,0.0588235294117647,0,0,0,0,0,0.0379746835443038,0,0,0.0512820512820513,0,0.0625,0
TCGA-73-7499-01A-11R-2187-07,0.299638989169675,0,0,0.0434782608695652,0.0944444444444444,0.0693069306930693,0.055045871559633,0.0564971751412429,0.125,0,0.186246418338109,0.0257352941176471,0.0122699386503067,0.0638297872340425,0.109170305676856,0.0579710144927536,0.119402985074627,0.046875,0.296296296296296,0.0441176470588235,0.0625,0,0,0.075,0,0,0,0.0833333333333333,0,0.5,0,0,0.0515097690941385,0.0491803278688525,0,0,0.186274509803922,0.105263157894737,0.0344827586206897,0.361702127659574,0,0,0,0.0857142857142857,0,0,0.12,0.0192307692307692,0.024390243902439,0.037037037037037,0,0.0196078431372549,0,0,0,0,0.276190476190476,0.238095238095238,0.153846153846154,0.0357142857142857,0,0.142857142857143,0.0555555555555556,0,0,0.0422535211267606,0.0344827586206897,0.27027027027027,0.133333333333333,0.25,0.133333333333333,0,0.198019801980198,0,0,0,0.210526315789474,0,0,0.0186915887850467,0.25,0.0163934426229508,0.16,0,0.0526315789473684,0,0.25,0.294117647058824,0,0,0,0,0,0.177215189873418,0.121212121212121,0.3,0.0256410256410256,0,0.0625,0.111111111111111
TCGA-44-3918-01A-01R-1107-07,0.187725631768953,0,0,0.0434782608695652,0.155555555555556,0.0792079207920792,0.0275229357798165,0.0847457627118644,0.145833333333333,0.0476190476190476,0.0487106017191977,0.0845588235294118,0.0061349693251533,0.0141843971631206,0.0480349344978166,0.0579710144927536,0.0149253731343284,0.046875,0.172839506172839,0.0735294117647059,0,0,0.153846153846154,0.075,0.1,0,0.222222222222222,0,0.111111111111111,0.166666666666667,0.04,0,0.0586145648312611,0,0,0.0454545454545455,0.0882352941176471,0.192982456140351,0,0.304964539007092,0,0,0,0.114285714285714,0,0,0,0.192307692307692,0.024390243902439,0.125925925925926,0,0.0196078431372549,0,0,0,0,0.142857142857143,0.0476190476190476,0.153846153846154,0,0.333333333333333,0.142857142857143,0.0555555555555556,0,0.12,0.028169014084507,0,0.0540540540540541,0.1,0,0,0.333333333333333,0.148514851485149,0,0,0,0.368421052631579,0.125,0.142857142857143,0.130841121495327,0,0.0983606557377049,0.04,0.111111111111111,0,0,0,0.176470588235294,0,0,0,0,0.0645161290322581,0.189873417721519,0.454545454545455,0.2,0.102564102564103,0.04,0.0625,0.0277777777777778
TCGA-62-8399-01A-21R-2326-07,0.0884476534296029,0,0,0.304347826086957,0.188888888888889,0.188118811881188,0.192660550458716,0.0451977401129944,0.0416666666666667,0,0.0200573065902579,0.191176470588235,0.0030674846625766,0.0141843971631206,0.266375545851528,0.0289855072463768,0.0597014925373134,0.015625,0.209876543209877,0.0514705882352941,0.09375,0.333333333333333,0.384615384615385,0.275,0,0,0,0,0.333333333333333,0,0.16,0.0138888888888889,0.063943161634103,0.0163934426229508,0,0,0.53921568627451,0.105263157894737,0.206896551724138,0.134751773049645,0,0,0,0.114285714285714,0,0.285714285714286,0.08,0.0384615384615385,0,0.0074074074074074,0,0.176470588235294,0.111111111111111,0,0.0520833333333333,0,0.0285714285714286,0.0952380952380952,0.0769230769230769,0.25,0.111111111111111,0,0.0555555555555556,0,0.36,0.225352112676056,0,0.162162162162162,0.1,0.583333333333333,0,0.0555555555555556,0.0297029702970297,0.2,0.375,0,0.368421052631579,0.125,1,0,0.125,0.213114754098361,0.52,0,0.157894736842105,0,0,0.117647058823529,0,0.0666666666666667,0,0,0,0.291139240506329,0,0,0.128205128205128,0,0.3125,0
TCGA-49-AAR0-01A-21R-A39D-07,0.124548736462094,0,0.0022779043280182,0.0869565217391304,0.133333333333333,0.0495049504950495,0.0825688073394495,0,0.166666666666667,0.380952380952381,0.0659025787965616,0.0882352941176471,0.0368098159509202,0.205673758865248,0.165938864628821,0.0144927536231884,0.149253731343284,0.03125,0.246913580246914,0.0661764705882353,0.09375,0,0.0769230769230769,0.05,0.05,0.142857142857143,0,0,0.222222222222222,0.166666666666667,0,0.180555555555556,0.0408525754884547,0.131147540983607,0,0,0.0882352941176471,0.0701754385964912,0.103448275862069,0.645390070921986,0,0,0,0.342857142857143,0,0.285714285714286,0,0.326923076923077,0.341463414634146,0.148148148148148,0,0.0065359477124183,0.037037037037037,0,0.135416666666667,0,0.142857142857143,0.142857142857143,0,0.178571428571429,0,0.285714285714286,0.0555555555555556,0.363636363636364,0.36,0.126760563380282,0.0344827586206897,0.0810810810810811,0.133333333333333,0.25,0,0.388888888888889,0.0495049504950495,0,0,0,0.0526315789473684,0,0,0.0093457943925233,0,0.213114754098361,0.4,0.222222222222222,0,0.0144927536231884,0.25,0.294117647058824,0,0.133333333333333,0,0,0.0645161290322581,0.0886075949367089,0,0.8,0.230769230769231,0.04,0.25,0.111111111111111
TCGA-50-6593-01A-11R-1755-07,0.0776173285198556,0,0,0.0869565217391304,0.161111111111111,0.0495049504950495,0.018348623853211,0.0395480225988701,0.0416666666666667,0.0476190476190476,0.0687679083094556,0.0625,0.0030674846625766,0,0.0305676855895196,0,0.0895522388059701,0.015625,0.0987654320987654,0,0.03125,0,0.192307692307692,0.1,0,0,0,0,0,0,0.04,0.0277777777777778,0.0159857904085258,0,0,0,0.0686274509803922,0.175438596491228,0.206896551724138,0.0354609929078014,0,0,0,0.142857142857143,0,0,0.04,0.0384615384615385,0,0.0296296296296296,0,0.0784313725490196,0.037037037037037,0,0.03125,0,0.0857142857142857,0,0.153846153846154,0.142857142857143,0,0,0.111111111111111,0,0.16,0.154929577464789,0,0.0540540540540541,0.1,0,0.0666666666666667,0,0.267326732673267,0,0.375,0,0.157894736842105,0.125,0,0.0186915887850467,0,0.0819672131147541,0.08,0,0.0526315789473684,0.0289855072463768,0,0.117647058823529,0,0,0,0,0.0645161290322581,0.10126582278481,0,0,0.0512820512820513,0,0.125,0
TCGA-49-AAQV-01A-11R-A39D-07,0.155234657039711,0,0.0091116173120728,0.260869565217391,0.166666666666667,0.168316831683168,0.155963302752294,0.135593220338983,0.208333333333333,0.619047619047619,0.0487106017191977,0.150735294117647,0.0797546012269939,0.120567375886525,0.179039301310044,0.072463768115942,0.223880597014925,0.03125,0.259259259259259,0.0955882352941176,0.25,0,0.346153846153846,0.1,0.1,0,0,0.25,0.111111111111111,0.333333333333333,0.16,0.111111111111111,0.0515097690941385,0.0655737704918033,0.0740740740740741,0.0454545454545455,0.0980392156862745,0.280701754385965,0.379310344827586,0.141843971631206,0,0,0,0.285714285714286,0,0,0.28,0.134615384615385,0.0975609756097561,0.0814814814814815,0,0.0784313725490196,0.111111111111111,0,0,0,0.0857142857142857,0.0952380952380952,0.153846153846154,0.0357142857142857,0.111111111111111,0,0.5,0.0909090909090909,0.28,0.0140845070422535,0.0344827586206897,0.162162162162162,0.2,0.333333333333333,0.0666666666666667,0.333333333333333,0.366336633663366,0,0.25,0,0.105263157894737,0,0,0.0560747663551402,0.125,0.245901639344262,0.24,0,0.157894736842105,0.0144927536231884,0.25,0.235294117647059,0,0.0666666666666667,0.0769230769230769,0,0.0967741935483871,0.253164556962025,0.303030303030303,0.1,0.205128205128205,0.04,0.0625,0.0277777777777778
TCGA-38-4626-01A-01R-1206-07,0.149819494584838,0,0,0.217391304347826,0.8,0.178217821782178,0.229357798165138,0.146892655367232,0,0.238095238095238,0.0716332378223496,0.0808823529411765,0.187116564417178,0.0638297872340425,0.183406113537118,0,0.223880597014925,0.015625,0.259259259259259,0.0073529411764705,0.15625,0,0.461538461538462,0.25,0.25,0,0.111111111111111,0.166666666666667,0.555555555555556,0.666666666666667,0.28,0,0.0852575488454707,0.0327868852459016,0,0,0.205882352941176,0.210526315789474,0.379310344827586,0.163120567375887,0.5,0,0,0.228571428571429,0,0,0.08,0.173076923076923,0.121951219512195,0.0666666666666667,0.0833333333333333,0.326797385620915,0.0740740740740741,0,0.145833333333333,0,0.228571428571429,0.142857142857143,0.461538461538462,0.214285714285714,0.333333333333333,0,0.277777777777778,0,0.56,0.112676056338028,0.206896551724138,0.297297297297297,0.0666666666666667,0.25,0,0.166666666666667,0.0891089108910891,0,0.125,0,0.473684210526316,0.125,0.142857142857143,0.149532710280374,0,0.278688524590164,0.2,0.111111111111111,0,0.0289855072463768,0.25,0.411764705882353,0,0.133333333333333,0,0.333333333333333,0.193548387096774,0.455696202531646,0.0303030303030303,0,0.641025641025641,0.04,0.3125,0.0555555555555556
TCGA-95-7562-01A-11R-2241-07,0.416967509025271,0,0,0,0.127777777777778,0,0,0.0790960451977401,0.0208333333333333,0.0952380952380952,1,0.113970588235294,0.0030674846625766,0.0425531914893617,0.0393013100436681,0.0289855072463768,0,0.046875,0.0740740740740741,0.0220588235294118,0.03125,0,0.0384615384615385,0.05,0,0,0,0.0833333333333333,0.222222222222222,0,0.04,0.0277777777777778,0.0053285968028419,0,0,0,0.0490196078431373,0.0526315789473684,0,0.0212765957446809,0,0,0,0.257142857142857,0,0,0,0,0.0487804878048781,0,0,0.0130718954248366,0,0,0,0,0.019047619047619,0.0476190476190476,0,0,0,0,0,0.0909090909090909,0.04,0,0.0344827586206897,0,0.0333333333333333,0,0,0.277777777777778,0.168316831683168,0,0,0,0,0,0,0.0654205607476635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126582278481013,0.0909090909090909,0.2,0.0256410256410256,0,0,0
TCGA-71-8520-01A-11R-2403-07,0.0613718411552347,0,0,0.0869565217391304,0.116666666666667,0.396039603960396,0.0825688073394495,0.0056497175141242,0.0208333333333333,0.0476190476190476,0.0487106017191977,0.0110294117647059,0.230061349693252,0.0070921985815602,0.0786026200873362,0,0.0895522388059701,0,0.0987654320987654,0.0147058823529412,0.125,0,0.0769230769230769,0.225,0,0,0,0,0.222222222222222,0.333333333333333,0.16,0.0138888888888889,0.0532859680284192,0,0,0,0.147058823529412,0.210526315789474,0.172413793103448,0.0283687943262411,0,0.5,0,0.0571428571428571,0,0,0.08,0.192307692307692,0.024390243902439,0.0074074074074074,0,0.0261437908496732,0.037037037037037,0,0,0,0.19047619047619,0,0.0769230769230769,0.142857142857143,0,0,0.0555555555555556,0,0.08,0.0422535211267606,0.137931034482759,0.0810810810810811,0.0333333333333333,0.0833333333333333,0,0,0.207920792079208,0,0.375,0,0.0526315789473684,0,0.285714285714286,0.0093457943925233,0.25,0.0983606557377049,0.08,0,0,0.0144927536231884,0,0,0,0,0,0,0.0645161290322581,0.0632911392405063,0.0303030303030303,0,0.0769230769230769,0,0.0625,0
TCGA-55-7574-01A-11R-2039-07,0.092057761732852,0,0,0,0.0944444444444444,0.188118811881188,0.0458715596330275,0.0395480225988701,0.229166666666667,0.285714285714286,0.0601719197707736,0.0661764705882353,0.0061349693251533,0.141843971631206,0.122270742358079,0.231884057971014,0.104477611940299,0.421875,0.0246913580246914,0.330882352941176,0.125,0,0.0384615384615385,0.175,0.05,0,0.111111111111111,0,0,0.666666666666667,0.04,0.111111111111111,0.063943161634103,0.0983606557377049,0,0,0.186274509803922,0.140350877192982,0.172413793103448,0.106382978723404,0,0,0,0.0285714285714286,0,0.142857142857143,0.04,0.134615384615385,0,0.0444444444444444,0,0.065359477124183,0.111111111111111,0,0.1875,0,0.133333333333333,0.142857142857143,0.384615384615385,0.214285714285714,0.222222222222222,0.142857142857143,0.0555555555555556,0,0.04,0,0.0344827586206897,0.135135135135135,0.0666666666666667,0,0,0.111111111111111,0.0792079207920792,0.4,0,0,0.473684210526316,0,0,0.0654205607476635,0.125,0.180327868852459,0.2,0.111111111111111,0.105263157894737,0.0144927536231884,0.25,0.235294117647059,0,0.133333333333333,0.0769230769230769,0,0.193548387096774,0.392405063291139,0.0606060606060606,0.1,0.282051282051282,0.04,0.4375,0
